place,frequency,lat,lon
南仏,2,61.95304775,132.635432898989
名東,2,37.5608977,126.9863762
何鹿,2,22.2642977,110.8296484
越戸,2,28.2692004,117.0971203
熊山,2,34.7833445,134.1094248
師崎,2,22.9598622,113.4598355
ボルドウ,2,35.6587025,138.7232944
ボルドー,2,44.841225,-0.5800364
旭町,2,35.6559238,139.338163
菟狭,2,35.4763219,133.8228989
上蔡,2,33.306104,114.423802
果無,2,32.655183,116.10689
夫神,2,34.3952795,135.7506636
本明,2,37.857373,139.247761
小泊,2,35.8759271,119.7810041
稲場,2,34.867335,135.2558405
鞍山,2,41.1075276,122.9902689
はまきた,2,34.7912868,137.7842671
惣社,2,35.496149,140.104703
日川,2,51.7723199,-0.1506155
太田の原,2,35.0209431,135.7191499
王寺,2,34.5973557,135.7039962
星が岡,2,43.01458495,144.327924
所沢,2,35.7867907,139.4733096
モナコ,2,43.7323492,7.4276832
蔚山,2,35.5391697,129.3119136
柝木,2,29.89081,91.142041
紋別,2,42.802866,141.41406
虻田,2,23.5844451,113.2194172
色内,2,43.1990307,140.9996831
増毛,2,43.8541701,141.527938
鬼脇,2,45.1343745,141.3018607
礼文,2,42.5805079,140.5953274
ゲッセマネ,2,31.7793496,35.2401983
近東,2,29.102852,119.688078
ソレント,2,38.998935,-89.5736984
カンポ,2,21.19207,110.38981
一ノ宮,2,33.109508,129.9130082
沖ノ島,2,31.864791,129.984349147509
漢中,2,33.171124,107.045009
秦嶺,2,33.7340482,108.519079068477
柳州,2,24.3284746,109.4239676
興平,2,34.2993736,108.4830556
諸城,2,35.9957253,119.4041185
鳳翔,2,34.56,107.420556
後梁,2,35.1354141,117.2296936
乾徳,2,39.6323145,141.9123209
登州,2,32.6880537,112.0818901
味美,2,35.2352393,136.936992
今江,2,30.6013439,104.1143806
太倉,2,31.4590371,121.1264772
カシュガル,2,39.4702981,75.9874816
馬嵬,2,26.0913222,119.4909947
北涼,2,42.5115087,120.9662072
沢地,2,35.148822,138.938357
あわた,2,30.6542498,77.6619029
清瀧,2,40.3672808,119.1287248
鳥辺野,2,34.9939587,135.7774819
ミネソタ,2,45.9896587,-94.6113288
登戸,2,35.6208475,139.5700358
児湯,2,23.373,108.294
三納,2,32.1186143,131.3475806
北葛城,2,31.8749987,108.6999982
千ヶ滝,2,36.3901205,138.5719405
江東橋,2,24.516829,117.7838093
大横,2,-7.3262484,108.2201154
大歳,2,34.147361,131.4329596
紀尾井,2,39.307767,140.5738222
小向,2,37.740328,139.069309
越生,2,35.9621992,139.2993282
東生,2,39.8355649,109.7558684
今渡,2,35.430717,137.036481
モスクワ,2,55.7504461,37.6174943
シンド,2,25.5,69
セレ,2,41.0910711,23.5498031
比布,2,43.8748825,142.471427
神居,2,43.7602482,142.3335356
三岳,2,33.3726496,129.8844906
北竜,2,43.7938469,141.9032721
濁沢,2,36.473454,137.681743
湯俣,2,25.32596175,119.690393429141
槍沢,2,36.318165,137.682779
本田,2,38.759171,139.831774
ルルイ,2,44.5156614,146.1669544
守門,2,34.72540565,135.419872532179
戎橋,2,37.6318532,138.9271605
オッペ,2,11.5972868,104.9071746
バッキンガム,2,35.7227415,139.796117390756
栗野,2,31.9502158,130.7225826
ドラ,2,33.7286935,-87.0904188
菅生,2,22.4067368,113.9692049
鬼奴,2,26.2502,108.683
相摸,2,41.2675087,124.0993791
嫩草,2,23.6348923,112.4317972
小月,2,34.0680428,131.0328781
姫島,2,33.72848245,131.668405477567
吉野町,2,34.3946527,135.8939796
イスラ,2,18.4222873,-70.8391464
都賀,2,35.636082,140.1492345
富樫,2,26.5450001,117.842778
鶴瀬,2,35.8457565,139.5394111
野田尻,2,35.6403313,139.0479051
犬目,2,35.627182,139.031026
鳥沢,2,35.60815,139.0031178
間瀬,2,38.485017,139.519925
駿台,2,34.1738004,113.4781517
まの,2,44.4165387,-0.6726434
松阪,2,34.5770222,136.5364468
土崎,2,39.7585058,140.0737444
安塚,2,36.4853953,139.835528
室積,2,32.0894618,117.1638463
久住,2,35.8323487,140.3388809
笠懸,2,31.8246367,118.0150845
ながの,2,36.1143945,138.0319015
紀の川,2,34.2551048,135.1655862
金城,2,36.0620781,103.8318566
普寧,2,23.3000453,116.160937
西蕃,2,28.6577549,121.2064075
ラール,2,32.7123263,76.2683558
迦毘羅,2,13.7524938,100.4935089
川根,2,37.7972,139.075046
常願寺,2,35.349615,135.044668
滑沢,2,34.843631,138.9148079
忍坂,2,34.5100596,135.873322
きおろし,2,35.8389123,140.1483223
多古,2,35.5992645,133.0941861
ミシシッピー,2,32.9715285,-89.7348497
蘇国,2,31.9027211,118.6296762
ジェノア,2,34.7030384,137.7308995
諸県,2,34.6120208,114.2602595
小淵沢,2,35.8639177,138.3159619
威海,2,37.5120997,122.1152599
基肄,2,34.2692946,135.246368
磯津,2,30.703745,104.891209
木幡,2,34.9249664,135.7988703
忍阪,2,34.5100596,135.873322
長久手,2,34.3938038,132.4664603
南江,2,32.3487944,106.8236221
亞庭,2,35.7070544,139.778494
西貢,2,10.7764772,106.701938
厚別,2,43.0450416,141.4629181
新冠,2,39.437602,111.49387
音更,2,41.35,108.25
新得,2,43.081993,142.8325387
新高,2,39.026069,112.961606
アクス,2,43.900047,144.6577095
五家,2,41.7315151,118.3782434
成増,2,35.7775924,139.632934
ラナイ,2,3.93829,108.380066
飯綱,2,30.9668719,116.9104232
桂浜,2,33.49715525,133.574407915914
武相,2,36.8167149,112.8881728
北俣,2,31.7449627,130.960022
馬洗,2,1.4865019,103.8854334
きび,2,6.1657279,-0.5502945
服部,2,34.6911215,133.7752692
末広町,2,35.7029361,139.7716793
タスマニア,2,-42.035067,146.6366887
度朔,2,24.8630286,110.4871831
シシリー,2,34.720445,137.699899351878
清州,2,38.5746589,116.8260491
トンガ,2,-19.9160819,-175.202642
藪沢,2,35.756614,138.201432
韓山,2,36.49278985,114.445392276372
王舎城,2,28.7847221,116.1396451
天門,2,30.6659683,113.1605599
鹿瀬,2,37.6958332,139.4796381
呉中,2,37.9970759,106.1943085
ヘーグ,2,27.4324057,88.9253542
北の,2,34.5371022,36.1796194
釜伏,2,36.0923306,139.1498129
臨津,2,35.0951,110.546
末羅,2,30.8602938,98.2698189
佐多,2,33.5956856,130.4066389
加世田,2,31.4208229,130.3195833
リノ,2,39.5261206,-119.8126581
印幡,2,31.4889195,114.8322225
農安,2,44.448057,125.0120883
小林,2,35.830567,140.193306
杵島,2,32.7433317,129.8728856
那岐,2,35.2138216,134.2103877
神於,2,37.3251568,140.6596858
雪の下,2,35.3232661,139.5627131
粟生,2,34.8572532,134.9094873
阿米利加,2,24.0930087,120.6481172
桃岩,2,34.7711503,103.7962461
石花,2,26.2798977,114.2089517
三田尻,2,34.7829903,135.3844998
辻,2,34.0291645,133.8737911
誉田,2,39.9004064,117.7323127
西蒲原,2,30.7612369,103.9686662
邑知,2,32.2750989,119.1790898
若越,2,34.6463007,135.5550979
與謝,2,35.4663655,135.0799513
西松浦,2,34.6857365,117.6681818
アルゼンチン,2,-34.9964963,-64.9672817
ジャマイカ,2,18.1850507,-77.3947693
南信濃,2,35.3226839,137.9344368
木ノ芽,2,34.2305125,132.622280877845
余呉,2,35.5338943,136.1988555
木之本,2,35.5043968,136.2208775
柳ヶ瀬,2,34.4016184,132.0306962
三方ヶ原,2,35.5503457,139.3645998
狛江,2,35.632321,139.5774163
逆川,2,34.7834795,138.0604988
戸狩,2,36.7447772,138.3983649
甲館,2,25.7549909,118.9702766
玉縄,2,36.1704464,139.5339177
仙元,2,30.305406,118.2014318
御前山,2,36.5459593,137.2394142
えりも,2,42.0163463,143.1487225
的場,2,27.3432343,102.1725822
之罘,2,37.5404322,121.3950498
西陣,2,37.7183777,110.6897549
平康,2,22.697691,112.2129547
尾久,2,35.7469091,139.7536603
千年,2,31.6381221,130.5250013
稲荷町,2,36.6969102,137.2315429
スーダン,2,14.5844444,29.4917691
米州,2,26.1010146,127.6747584
カブール,2,34.5260109,69.1776838
西都,2,34.8292139,134.6736897
エディンバラ,2,55.9533456,-3.1883749
トラファルガー,2,51.508037,-0.128049410707247
ブカレスト,2,44.4361414,26.1027202
セーヌ,2,27.568186,91.8640359
トスカナ,2,43.7745409,11.2456083
高草,2,27.792162,102.169407
水道尻,2,35.0233337,138.4890488
新谷,2,33.5341322,132.5990148
角町,2,33.2354032,130.3380203
大嶋,2,28.31987425,129.396840814539
田結,2,35.6436716,134.8476304
渭南,2,34.6806136,105.655699
驩州,2,32.07403005,118.786126661424
南氷,2,-34.7827756,138.6429577
眞岡,2,36.4386671,140.0025367
足代,2,34.0591697,133.9088064
小前田,2,36.1289552,139.2224532
久那,2,35.9730623,139.049394
名栗,2,37.1557567,138.0924747
吾平,2,25.0980757,116.0956689
岩船,2,38.205413,139.445279
厚岸,2,43.0562217,144.8412944
川治,2,37.106317,138.764946
牛滝,2,35.6639439,139.8720873
南牟婁,2,33.5786661,135.8192624
粉浜,2,34.6182376,135.4917095
笠間,2,35.3605947,139.5358696
気多,2,43.6995429,-79.4314997
元氏,2,37.7605206,114.5215285
藐姑射,2,39.6851282,140.1643096
本江,2,36.615048,136.913202
碓冰,2,45.9294,126.342
蘆田,2,28.946913,116.926574
武佐,2,42.9918913,144.4254404
守山,2,35.0513649,135.9958308
柳馬場,2,35.6144841,139.2171735
淀河,2,34.5883299,132.2932449
大蔵谷,2,34.6466225,135.0080926
網張,2,27.4633511,119.2862617
片島,2,33.9207415,132.458524360672
長船,2,34.6996334,134.0987214
南予,2,25.7551345,123.566933972672
関下,2,35.534342,140.403054
庄川,2,36.7467563,137.0463825
久賀,2,35.0923861,134.2252312
日立,2,36.5908428,140.6620685
小郡,2,33.3975797,130.5536538
千町,2,33.8645092,133.2010531
干珠,2,31.8697671,117.9939286
千振,2,37.0847169,140.0945632
嬉野,2,43.07570605,141.24088212981
日見,2,33.068322,131.904674
大信,2,22.8393146,107.2107083
興安,2,46.0670088,122.0479655
遊宜,2,46.7413317,131.809317910207
いたみ,2,34.786159,135.407994
西窪,2,32.5428921,116.9985315
座間,2,35.4807147,139.3999256
准南,2,28.3269,92.9132
広村,2,23.5545,109.674
ながす,2,32.926566,130.4682155
大府,2,35.008769,136.96176
戸塚,2,35.4005483,139.534215
西備,2,25.091667,117.010556
新甫,2,38.430304,112.588658
浣花,2,31.5222611,130.5265403
檜隈,2,22.2331402,114.2268416
坪田,2,25.5022828,102.5514494
下原,2,59.9434707,30.336136696847
森脇,2,34.4535579,133.2176013
有年,2,34.8292444,134.3961058
覇陵,2,32.453668,89.864707
高石,2,34.5217201,135.4329555
御荘,2,33.7670915,116.1772467
池頭,2,25.1906883,110.1254591
一関,2,32.8283049,131.0609599
伊州,2,42.359006,93.449334
西尾,2,34.8639117,137.0577747
鹿浜,2,22.7248,107.143
范陽,2,31.0988405,118.1888956
宛平,2,35.8898546,128.5610405
末森,2,34.4750883,133.1984181
徒町,2,40.6028753,140.473113382143
間之町,2,35.13905,136.092612
日勝,2,34.7349477,134.2766723
広尾,2,35.6522569,139.7175844
霊泉寺,2,30.5185349,105.6151371
松川町,2,35.5974955,137.9097426
上賀茂,2,34.662545,138.865533
中宿,2,34.7800724,138.0056555
中主,2,35.508176,136.899531
新右衛門町,2,34.9891232,135.7590051
邑智,2,32.2750989,119.1790898
浪江,2,37.4920359,140.9899695
渡会,2,33.5801376,130.3979971
夏島,2,35.8134775,137.9402268
上原,2,35.6669782,139.6806824
七重浜,2,41.8174425,140.7086399
品海,2,43.249622,5.4214037
高根,2,35.7845026,139.3647717
小野崎,2,36.0746236,140.1066792
十条,2,35.7600083,139.7223074
味野,2,34.837537,137.777343
時津,2,39.6060456,141.1432126
下泉,2,35.0219767,138.0900492
東大久保,2,36.6029448,137.2174215
横芝,2,35.6617773,140.4912163
てんま,2,34.7049267,135.5123086
くしろ,2,42.9906837,144.3820381
北光,2,23.8974931,116.9378269
ルビコン,2,44.0660923,12.3609442
イェーナ,2,50.9281717,11.5879359
剣,2,27.0431288,114.9034181
アイオワ,2,41.9216734,-93.3122705
小雨,2,27.8849814,102.2657395
寧夏,2,37.0000001,105.9999999
新治,2,36.3282947,140.0396924
御手洗,2,39.8028007,140.30548
森下町,2,35.791744,139.25142
カイラーサ,2,14.8148009,-84.8796549
御池,2,31.883773,130.97028363995
アムス,2,34.6656772,133.9309385
コロラド,2,35.5723597,139.7023155
下目黒,2,35.6300236,139.7058982
七里ヶ浜,2,35.30399335,139.514065699958
三光,2,24.6749209,121.3669605
山越,2,42.2310194,140.3268472
依網,2,37.3209981,126.9480341
加古,2,34.7678262,134.9132854
榎津,2,33.2030488,130.3784847
英虞,2,37.020483,138.746137
大船,2,35.3543087,139.5314325
阪南,2,22.4363285,105.6528434
羅瑪,2,41.8933203,12.4829321
室山,2,35.4064848,133.0781185
高師,2,34.7271062,137.3816125
河守,2,35.0840782,133.6357544
嶋原,2,33.8524254,135.2290857
敷嶋,2,37.75454,140.4592144
上成,2,31.8039251,115.4002849
盗泉,2,36.757455,137.366212
万福寺,2,34.91399205,135.806844917532
野毛,2,35.492921,140.078588
日影町,2,35.030151,137.236085
越ケ谷,2,35.9022087,139.791702
大毛,2,35.343289,136.802506
虎門,2,22.816245,113.6684225
西晋,2,35.26324185,111.171162012592
後趙,2,35.0013644,117.3442486
狼子,2,31.6526018,99.7586257
尾鷲,2,34.0747359,136.1901497
伏虎,2,31.3039603,105.7132473
涼州,2,37.904466,102.776799
太白,2,33.945556,107.436944
石屋,2,2.2906434,111.8256158
チャーチル,2,50.6953364,-2.2420244
紀南,2,36.6507007,117.1140042
オハイオ,2,40.2253569,-82.6881395
金町,2,35.7695843,139.8706926
日原,2,34.5328621,131.8318511
金附,2,33.2966172,130.4979135
郷中,2,36.009963,140.295502
政和,2,27.3087658,118.9858554
マケドニア,2,41.6171214,21.7168387
アテナイ,2,37.9839412,23.7283052
テーベ,2,43.050411,47.293709
大和郡山,2,37.398488,140.3888101
飯野,2,36.7187447,137.2535969
元山,2,41.8685077,140.1969994
岳南,2,15.9266657,107.9650855
峠下,2,43.8507439,141.8188667
フルカ,2,27.4066426,88.957597
パレルモ,2,38.1112268,13.3524434
カンネ,2,50.8141622,5.6692203
ピレネー,2,42.6982487,0.4969969
神河内,2,35.341899,139.309657
エムス,2,35.61100045,139.7165968
蒲坂,2,37.5365977,140.3295707
出戸,2,34.6090977,135.5651766
甲佐,2,22.5708458,120.5974488
桜山,2,31.0790943,106.5751794
雫石,2,39.6892709,140.9744464
江之島,2,35.3110438,139.4875422
身狭,2,34.6765123,133.984272
羅浮,2,24.796967,121.362903
仙石,2,29.3362975,104.8786064
三郷,2,35.8449128,139.8867662
西置賜,2,24.9825215,121.5636593
刈羽,2,37.429733,138.619387
多武峰,2,34.4660336,135.8595532
道志,2,35.2033146,136.1943595
仲津,2,33.5991951,131.1908891
祗園,2,33.3196233,130.5243651
宮川町,2,34.729418,135.311614
中宮祠,2,36.766666,139.430946
リンガ,2,10.059799,10.367241
鈴が森,2,34.3819209,132.3889698
おぐら,2,34.8928046,135.7818183
園原,2,35.4580168,137.6702121
チャイナ,2,35.000074,104.999927
七宝,2,31.1573185,121.3442329
エリゼ,2,12.0983259,15.906701
伊西,2,27.6073535,115.3295936
鮫洲,2,36.2640866,120.0284928
恐山,2,41.3169493,141.0876763
安並,2,33.0018684,132.9388039
滝沢,2,39.73477,141.0770901
漢城,2,37.5666791,126.9782914
錦川,2,31.5365939,101.8098326
峡南,2,23.968144,120.547453
市川大門,2,35.5604639,138.4932312
西八代,2,34.846549,134.6895102
読谷,2,40.1911996,140.6057545
世持,2,32.675598,130.790232
丸ノ内,2,35.6804388,139.765181032057
川北,2,43.07318705,141.437119512544
宗右衛門町,2,34.6695346,135.5036845
若松,2,33.9010409,130.8060264
東公園,2,33.6052595,130.419882540725
筥崎,2,36.0159558,139.6226692
ギンザ,2,35.66951555,139.7643055988
ジュピター,2,6.5829463,-9.5847098
エクス,2,43.5298424,5.4474738
鳥辺,2,34.97785935,135.744591031868
高島,2,33.4838711,129.9913888
アラス,2,50.291048,2.7772211
ネバ,2,35.25319,137.57855
岩間,2,36.2952877,140.2764539
小豆,2,37.5558657,113.5311856
大和島根,2,35.2520681,134.2791203
フィリピン,2,12.7503486,122.7312101
老君,2,30.266306,104.687672
杖突,2,22.961357,114.596082
かよう,2,26.5509501,128.106401
アッサム,2,26.4073841,93.2551303
モンゴリア,2,46.8250388,103.8499736
神石,2,32.2252891,120.5404388
高の原,2,34.7237986,135.7918538
野辺,2,35.7219284,139.3079144
エヴェレスト,2,35.6238053,139.3993892
亞非利加,2,28.4107469,-16.5364399
木町,2,38.2783211,140.8615145
パミール,2,38.5637592,68.7848036
二上,2,34.5465281,135.6881972
土居,2,34.7307417,135.5600001
東美濃,2,22.8363731,121.0928033
稲荷山,2,34.9670127,135.7855255
岩本,2,36.6030654,139.0470124
高田馬場,2,35.7126401,139.7038744
鹿足,2,25.091278,121.465104
霞岳,2,32.8703498,129.760989
南安曇,2,22.9852715,120.153707
飛州,2,11.5024338,17.7578122
西穂,2,6.2585343,-2.6560041
右俣,2,39.982355,112.397213
水俣,2,32.2048194,130.3956011
マリアナ,2,-20.3781468,-43.4174862
プリンストン,2,34.6619812,135.563477636746
津屋崎,2,33.7875223,130.4673578
高美,2,24.311111,120.562778
鏡ヶ浦,2,35.5640476,135.248053
武山,2,34.6824153,104.8919791
雄物川,2,39.4901717,140.3864076
有木,2,24.863295,121.432946
音戸,2,22.5714343,114.0844084
田越,2,22.462807,114.001654
丹比,2,35.3608285,134.3562145
名西,2,26.359355,117.1967922
子吉,2,39.35072,140.0597995
南道,2,-43.586562,171.212329399649
耽羅,2,6.0788796,100.3594217
開封,2,34.7961106,114.3472038
洛水,2,29.2689629,110.2562808
鄂州,2,30.3925379,114.8898988
宣陽,2,26.917421,119.5430848
三芳,2,33.953294,133.067329
ハルツ,2,37.5184499,140.4042008
勝瑞,2,34.1284617,134.5281015
須雲川,2,35.218987,139.0718253
畑宿,2,35.205265,139.056263
井波,2,36.5623915,136.9637391
郡内,2,35.3059539,139.9168504
鉢伏,2,36.7239619,136.7209571
住吉,2,34.71949,135.2623204
シリヤ,2,12.6693903,75.0856619
金,2,37,112
財部,2,31.7287715,130.9916418
金富,2,23.688759,111.962062
汐首,2,37.0884002,140.1330728
中課,2,24.25704,120.84909
美里,2,4.392739,113.9880255
西石,2,40.579633,122.2387064
袴越,2,35.2533108,137.8527186
ウルム,2,48.3974003,9.9934336
ゲッティンゲン,2,51.5328328,9.9351811
ベルサイユ,2,43.1930565,140.9987086
ハンブルグ,2,34.6683044,135.5158165
ダラス,2,32.7762719,-96.7968559
棚山,2,30.2513107,103.8490119
小金沢,2,40.784098,140.803419
九條,2,34.6753272,135.473544
芦田,2,28.946913,116.926574
田布施,2,33.9588464,132.0440867
月隈,2,31.1955568,100.9446012
閇,2,50.6402809,4.6667145
はこね,2,35.222919,139.031616
坂本町,2,40.60122975,140.475280627975
別子,2,46.0363423,10.8461197
社,2,40.3491604,-84.1593008
茂倉,2,35.4940889,138.3462059
ひら,2,35.219687,135.9439579
北海,2,56.74123355,2.89117171668805
ガボン,2,-0.8999695,11.6899699
ローラン,2,66.1368047,21.8224203
ペスト,2,48.208716,16.3697876991718
七戸,2,23.885845,120.442051
耳敏,2,42.9949578,71.4342957
葛巻,2,39.9830414,141.4017311
水神,2,37.554256,140.434895
蓋平,2,26.6353415,99.2910541
犬見,2,35.4946677,135.6213939
東陽,2,29.2924528,120.2372669
飯島,2,35.6780743,137.928859
小港,2,23.09561825,113.276102658707
日州,2,42.41473635,12.8858880765101
波切,2,33.4016419,132.3942877
土湯,2,40.6235333,140.443754617736
マサチューセッツ,2,42.3788774,-72.032366
豪州,2,32.8754903,117.5260756
北高来,2,25.340307,119.1364
都窪,2,31.004939,94.9268861
丹羽,2,35.321106,136.821144
宮本,2,40.68988605,140.556296488409
安松,2,42.8063652,0.3402903
黄泥,2,33.9931528,118.5090709
今浜,2,36.8340147,136.7518646
黒水,2,32.0650546,102.9875776
甘州,2,25.8332103,114.9287362
通州,2,32.0679753,121.0690748
江陰,2,31.9092756,120.2630426
平村,2,37.0280677,119.9016591
易州,2,33.86618145,129.741107221577
淮河,2,32.3587997,114.7350949
盧溝,2,32.679501,116.938717
加恩,2,48.2055376,16.351611
武当,2,48.7912001,1.6019247
衡山,2,27.3152736,112.7373212
漢陽,2,30.5566655,114.2131725
長尾,2,34.825946,135.713021
辻堂,2,35.3368557,139.4469545
セネガル,2,14.4750607,-14.4529612
薩南,2,22.5694263,59.5297203
様似,2,39.91382315,116.457388778164
磯城島,2,26.1812285,127.273651357383
東近江,2,36.4822365,127.2830002
倉敷,2,34.6018629,133.7658834
コロムビア,2,36.2110192,138.7840565
義成,2,32.941419,113.93606
普賢,2,36.4186221,111.1684274
野村,2,38.3278112,140.8631882
ガト,2,31.70137445,34.8501538970819
竜飛,2,25.9608325,99.29335
山本,2,33.3939211,129.9807863
麓山,2,-62.2385329,-58.9804526
下閉伊,2,39.4680463,142.036078
大鰐,2,40.5218329,140.5670254
請地,2,25.818,99.0919
桶狭間,2,35.05178,136.972318
陜西,2,24.005556,120.518889
佐用,2,35.0039712,134.3569693
ワイマル,2,-41.0757501,174.0194356
