作品ID,作品名,first_published,main_published,main_based_on,文字遣い種別,図書カードURL,人物ID,姓,名,姓読み,名読み,姓ローマ字,名ローマ字,役割フラグ,生年月日,没年月日,テキストファイルURL,XHTML/HTMLファイルURL,Filename
53937,抒情小曲集,1918,1995,1918,新字旧仮名,https://www.aozora.gr.jp/cards/001610/card53937.html,1610,田辺,孝次,たなべ,たかつぐ,Tanabe,Takatsugu,著者,1890,1945,https://www.aozora.gr.jp/cards/001610/files/53937_txt_44985.zip,https://www.aozora.gr.jp/cards/001610/files/53937_50172.html,03jo
52314,大植物図鑑,,1925,,旧字旧仮名,https://www.aozora.gr.jp/cards/001555/card52314.html,1555,本多,静六,ほんだ,せいろく,Honda,Seiroku,著者,1866-08-11,1952-01-29,https://www.aozora.gr.jp/cards/001555/files/52314_txt_63519.zip,https://www.aozora.gr.jp/cards/001555/files/52314_63563.html,03jo_dai_shokubutsu_zukan
3227,大菩薩峠,1914,1995,1976,新字新仮名,https://www.aozora.gr.jp/cards/000283/card3227.html,283,中里,介山,なかざと,かいざん,Nakazato,Kaizan,著者,1885-04-04,1944-04-28,https://www.aozora.gr.jp/cards/000283/files/3227_ruby_1846.zip,https://www.aozora.gr.jp/cards/000283/files/3227_15104.html,03mibuto_shimabara
55727,探検実記　地中の秘密,,1909,,旧字旧仮名,https://www.aozora.gr.jp/cards/000448/card55727.html,448,江見,水蔭,えみ,すいいん,Emi,Suiin,著者,1869-09-17,1934-11-03,https://www.aozora.gr.jp/cards/000448/files/55727_ruby_73835.zip,https://www.aozora.gr.jp/cards/000448/files/55727_73871.html,03mineno_chidorikubo
48284,南洲手抄言志録,1888,1939,1888,旧字旧仮名,https://www.aozora.gr.jp/cards/001331/card48284.html,1331,秋月,種樹,あきづき,たねたつ,Akizuki,Tanetatsu,著者,1833-11-28,1904-10-17,https://www.aozora.gr.jp/cards/001331/files/48284_ruby_32145.zip,https://www.aozora.gr.jp/cards/001331/files/48284_32146.html,03nanshu_genshiroku
49692,将来の日本,1887,1971,1887,新字新仮名,https://www.aozora.gr.jp/cards/001212/card49692.html,1212,中江,兆民,なかえ,ちょうみん,Nakae,Chomin,著者,1847-12-08,1901-12-13,https://www.aozora.gr.jp/cards/001212/files/49692_ruby_34384.zip,https://www.aozora.gr.jp/cards/001212/files/49692_34820.html,03saihanno_jo
49692,将来の日本,1887,1971,1887,新字新仮名,https://www.aozora.gr.jp/cards/001212/card49692.html,1417,中江,篤介,なかえ,とくすけ,Nakae,Tokusuke,著者,1847-12-08,1901-12-13,https://www.aozora.gr.jp/cards/001212/files/49692_ruby_34384.zip,https://www.aozora.gr.jp/cards/001212/files/49692_34820.html,03saihanno_jo
46827,瘠我慢の説,1901,1985,1901,新字新仮名,https://www.aozora.gr.jp/cards/000296/card46827.html,354,勝,海舟,かつ,かいしゅう,Katsu,Kaishu,著者,1823-03-12,1899-01-19,https://www.aozora.gr.jp/cards/000296/files/46827_ruby_24772.zip,https://www.aozora.gr.jp/cards/000296/files/46827_24773.html,03shokan
46827,瘠我慢の説,1901,1985,1901,新字新仮名,https://www.aozora.gr.jp/cards/000296/card46827.html,296,福沢,諭吉,ふくざわ,ゆきち,Fukuzawa,Yukichi,著者,1835-01-10,1901-02-03,https://www.aozora.gr.jp/cards/000296/files/46827_ruby_24772.zip,https://www.aozora.gr.jp/cards/000296/files/46827_24773.html,03shokan
46827,瘠我慢の説,1901,1985,1901,新字新仮名,https://www.aozora.gr.jp/cards/000296/card46827.html,1264,榎本,武揚,えのもと,たけあき,Enomoto,Takeaki,著者,1836-10-05,1908-10-26,https://www.aozora.gr.jp/cards/000296/files/46827_ruby_24772.zip,https://www.aozora.gr.jp/cards/000296/files/46827_24773.html,03shokan
1916,十二支考,1916,1994,1951,新字新仮名,https://www.aozora.gr.jp/cards/000093/card1916.html,93,南方,熊楠,みなかた,くまぐす,Minakata,Kumagusu,著者,1867-05-18,1941-12-29,https://www.aozora.gr.jp/cards/000093/files/1916_ruby_22740.zip,https://www.aozora.gr.jp/cards/000093/files/1916_29070.html,03tawara_toda
48217,海島冒険奇譚　海底軍艦,1900,1975,1900,旧字旧仮名,https://www.aozora.gr.jp/cards/001328/card48217.html,1328,吉井,幸蔵,よしい,こうぞう,Yoshii,Kozo,著者,1856-01-02,1927-10-07,https://www.aozora.gr.jp/cards/001328/files/48217_txt_36112.zip,https://www.aozora.gr.jp/cards/001328/files/48217_36113.html,04_jo_kaitei_gunkan
56578,愛の詩集,,1995,1918,新字旧仮名,https://www.aozora.gr.jp/cards/000067/card56578.html,67,萩原,朔太郎,はぎわら,さくたろう,Hagiwara,Sakutaro,著者,1886-11-01,1942-05-11,https://www.aozora.gr.jp/cards/000067/files/56578_ruby_53479.zip,https://www.aozora.gr.jp/cards/000067/files/56578_53482.html,04aino_shishuno_owarini
46617,茶話,1918,1983,1918,新字旧仮名,https://www.aozora.gr.jp/cards/000150/card46617.html,150,薄田,泣菫,すすきだ,きゅうきん,Susukida,Kyukin,著者,1877-05-19,1945-10-09,https://www.aozora.gr.jp/cards/000150/files/46617_ruby_53786.zip,https://www.aozora.gr.jp/cards/000150/files/46617_53827.html,04chabanashi1918
2536,十二支考,"1917, 1929, 1931",1994,1951,新字新仮名,https://www.aozora.gr.jp/cards/000093/card2536.html,93,南方,熊楠,みなかた,くまぐす,Minakata,Kumagusu,著者,1867-05-18,1941-12-29,https://www.aozora.gr.jp/cards/000093/files/2536_ruby_20126.zip,https://www.aozora.gr.jp/cards/000093/files/2536_20184.html,04hebi
51868,泡鳴五部作,"1911, 1911",1955,,旧字旧仮名,https://www.aozora.gr.jp/cards/000137/card51868.html,137,岩野,泡鳴,いわの,ほうめい,Iwano,Homei,著者,1873-01-20,1920-05-09,https://www.aozora.gr.jp/cards/000137/files/51868_ruby_60192.zip,https://www.aozora.gr.jp/cards/000137/files/51868_60236.html,04homei_gobusaku_dankyo
52333,大植物図鑑,,1925,,旧字旧仮名,https://www.aozora.gr.jp/cards/001559/card52333.html,1559,村越,三千男,むらこし,みちお,Murakoshi,Michio,著者,1880,1948,https://www.aozora.gr.jp/cards/001559/files/52333_txt_64029.zip,https://www.aozora.gr.jp/cards/001559/files/52333_64121.html,04jijo_dai_shokubutsu_zukan
53241,抒情小曲集,,1995,1918,新字旧仮名,https://www.aozora.gr.jp/cards/001579/card53241.html,1579,室生,犀星,むろう,さいせい,Murou,Saisei,著者,1889-08-01,1962-03-26,https://www.aozora.gr.jp/cards/001579/files/53241_ruby_49664.zip,https://www.aozora.gr.jp/cards/001579/files/53241_49665.html,04jojo_shokyokushu
55728,探検実記　地中の秘密,,1909,,旧字旧仮名,https://www.aozora.gr.jp/cards/000448/card55728.html,448,江見,水蔭,えみ,すいいん,Emi,Suiin,著者,1869-09-17,1934-11-03,https://www.aozora.gr.jp/cards/000448/files/55728_ruby_73834.zip,https://www.aozora.gr.jp/cards/000448/files/55728_73870.html,04magometo_negata
3228,大菩薩峠,1915,1995,1976,新字新仮名,https://www.aozora.gr.jp/cards/000283/card3228.html,283,中里,介山,なかざと,かいざん,Nakazato,Kaizan,著者,1885-04-04,1944-04-28,https://www.aozora.gr.jp/cards/000283/files/3228_ruby_1849.zip,https://www.aozora.gr.jp/cards/000283/files/3228_15105.html,04miwano_kamisugi
46828,瘠我慢の説,1901,1985,1901,新字新仮名,https://www.aozora.gr.jp/cards/001206/card46828.html,1206,石河,幹明,いしかわ,みきあき,Ishikawa,Mikiaki,著者,1859-11-11,1943-07-25,https://www.aozora.gr.jp/cards/001206/files/46828_ruby_24774.zip,https://www.aozora.gr.jp/cards/001206/files/46828_24775.html,04setsuni_taisuru_hyoron
49622,将来の日本,1886,1971,1886,新字新仮名,https://www.aozora.gr.jp/cards/001369/card49622.html,1369,徳富,蘇峰,とくとみ,そほう,Tokutomi,Soho,著者,1863-01-25,1957-11-02,https://www.aozora.gr.jp/cards/001369/files/49622_ruby_54184.zip,https://www.aozora.gr.jp/cards/001369/files/49622_54223.html,04shoraino_nihon
1323,海島冒険奇譚　海底軍艦,,1975,1900,旧字旧仮名,https://www.aozora.gr.jp/cards/000077/card1323.html,77,押川,春浪,おしかわ,しゅんろう,Oshikawa,Shunro,著者,1876-03-21,1914-11-16,https://www.aozora.gr.jp/cards/000077/files/1323_ruby_30726.zip,https://www.aozora.gr.jp/cards/000077/files/1323_36134.html,05_kaitei_gunkan
46618,茶話,1919,1984,1919,新字旧仮名,https://www.aozora.gr.jp/cards/000150/card46618.html,150,薄田,泣菫,すすきだ,きゅうきん,Susukida,Kyukin,著者,1877-05-19,1945-10-09,https://www.aozora.gr.jp/cards/000150/files/46618_ruby_54499.zip,https://www.aozora.gr.jp/cards/000150/files/46618_54450.html,05chabanashi1919
46829,瘠我慢の説,,1985,1901,新字新仮名,https://www.aozora.gr.jp/cards/001207/card46829.html,1207,木村,芥舟,きむら,かいしゅう,Kimura,Kaishu,著者,1830-02-27,1901-12-09,https://www.aozora.gr.jp/cards/001207/files/46829_ruby_24776.zip,https://www.aozora.gr.jp/cards/001207/files/46829_24777.html,05fukuzawasenseio_omou
53674,探検実記　地中の秘密,,1909,,旧字旧仮名,https://www.aozora.gr.jp/cards/000448/card53674.html,448,江見,水蔭,えみ,すいいん,Emi,Suiin,著者,1869-09-17,1934-11-03,https://www.aozora.gr.jp/cards/000448/files/53674_ruby_65659.zip,https://www.aozora.gr.jp/cards/000448/files/53674_65754.html,05jindaijino_dasekifu
47978,西周伝,1898,2001,1898,新字旧仮名,https://www.aozora.gr.jp/cards/001322/card47978.html,1322,津田,真道,つだ,まみち,Tsuda,Mamichi,著者,1829-07-25,1903-09-03,https://www.aozora.gr.jp/cards/001322/files/47978_ruby_38442.zip,https://www.aozora.gr.jp/cards/001322/files/47978_39463.html,05jo_nishi_amane_den
3332,大菩薩峠,1915,1995,1976,新字新仮名,https://www.aozora.gr.jp/cards/000283/card3332.html,283,中里,介山,なかざと,かいざん,Nakazato,Kaizan,著者,1885-04-04,1944-04-28,https://www.aozora.gr.jp/cards/000283/files/3332_ruby_53.zip,https://www.aozora.gr.jp/cards/000283/files/3332_15107.html,05ryujinno_maki
2537,十二支考,"1918, 1912",1994,1951,新字新仮名,https://www.aozora.gr.jp/cards/000093/card2537.html,93,南方,熊楠,みなかた,くまぐす,Minakata,Kumagusu,著者,1867-05-18,1941-12-29,https://www.aozora.gr.jp/cards/000093/files/2537_ruby_21533.zip,https://www.aozora.gr.jp/cards/000093/files/2537_21654.html,05uma
3333,大菩薩峠,1917,1995,1976,新字新仮名,https://www.aozora.gr.jp/cards/000283/card3333.html,283,中里,介山,なかざと,かいざん,Nakazato,Kaizan,著者,1885-04-04,1944-04-28,https://www.aozora.gr.jp/cards/000283/files/3333_ruby_112.zip,https://www.aozora.gr.jp/cards/000283/files/3333_15108.html,06ainoyamano_maki
46619,茶話,1922,1984,1922,新字旧仮名,https://www.aozora.gr.jp/cards/000150/card46619.html,150,薄田,泣菫,すすきだ,きゅうきん,Susukida,Kyukin,著者,1877-05-19,1945-10-09,https://www.aozora.gr.jp/cards/000150/files/46619_ruby_54705.zip,https://www.aozora.gr.jp/cards/000150/files/46619_54750.html,06chabanashi1922
55729,探検実記　地中の秘密,,1909,,旧字旧仮名,https://www.aozora.gr.jp/cards/000448/card55729.html,448,江見,水蔭,えみ,すいいん,Emi,Suiin,著者,1869-09-17,1934-11-03,https://www.aozora.gr.jp/cards/000448/files/55729_ruby_74022.zip,https://www.aozora.gr.jp/cards/000448/files/55729_74060.html,06gimonno_kasekaizuka
2538,十二支考,1919,1994,1951,新字新仮名,https://www.aozora.gr.jp/cards/000093/card2538.html,93,南方,熊楠,みなかた,くまぐす,Minakata,Kumagusu,著者,1867-05-18,1941-12-29,https://www.aozora.gr.jp/cards/000093/files/2538_ruby_34475.zip,https://www.aozora.gr.jp/cards/000093/files/2538_34822.html,06hitsuji
47977,西周伝,1898,2001,1898,新字旧仮名,https://www.aozora.gr.jp/cards/001317/card47977.html,1317,加藤,弘之,かとう,ひろゆき,Kato,Hiroyuki,著者,1836-06-23,1916-02-09,https://www.aozora.gr.jp/cards/001317/files/47977_txt_38443.zip,https://www.aozora.gr.jp/cards/001317/files/47977_39462.html,06jo_nishi_amane_den
47976,西周伝,1898,2001,1898,新字旧仮名,https://www.aozora.gr.jp/cards/001264/card47976.html,1264,榎本,武揚,えのもと,たけあき,Enomoto,Takeaki,著者,1836-10-05,1908-10-26,https://www.aozora.gr.jp/cards/001264/files/47976_txt_32213.zip,https://www.aozora.gr.jp/cards/001264/files/47976_32214.html,07batsu_nishi_amane_den
46620,茶話,"1925, 1925, 1925",1984,1925,新字旧仮名,https://www.aozora.gr.jp/cards/000150/card46620.html,150,薄田,泣菫,すすきだ,きゅうきん,Susukida,Kyukin,著者,1877-05-19,1945-10-09,https://www.aozora.gr.jp/cards/000150/files/46620_ruby_54709.zip,https://www.aozora.gr.jp/cards/000150/files/46620_54754.html,07chabanashi1925
48048,釘抜藤吉捕物覚書,1925,1970,,新字新仮名,https://www.aozora.gr.jp/cards/000290/card48048.html,290,林,不忘,はやし,ふぼう,Hayashi,Fubo,著者,1900-01-17,1935-06-29,https://www.aozora.gr.jp/cards/000290/files/48048_ruby_31593.zip,https://www.aozora.gr.jp/cards/000290/files/48048_31613.html,07kaidan_nukejigoku
2539,十二支考,"1920, 1920, 1920, 1920, 1920",1994,1951,新字新仮名,https://www.aozora.gr.jp/cards/000093/card2539.html,93,南方,熊楠,みなかた,くまぐす,Minakata,Kumagusu,著者,1867-05-18,1941-12-29,https://www.aozora.gr.jp/cards/000093/files/2539_ruby_34476.zip,https://www.aozora.gr.jp/cards/000093/files/2539_34823.html,07saru
46184,探検実記　地中の秘密,,1909,,旧字旧仮名,https://www.aozora.gr.jp/cards/000448/card46184.html,448,江見,水蔭,えみ,すいいん,Emi,Suiin,著者,1869-09-17,1934-11-03,https://www.aozora.gr.jp/cards/000448/files/46184_ruby_46105.zip,https://www.aozora.gr.jp/cards/000448/files/46184_47072.html,07sueyoshino_kaizuka
3334,大菩薩峠,1918,1995,1976,新字新仮名,https://www.aozora.gr.jp/cards/000283/card3334.html,283,中里,介山,なかざと,かいざん,Nakazato,Kaizan,著者,1885-04-04,1944-04-28,https://www.aozora.gr.jp/cards/000283/files/3334_ruby_115.zip,https://www.aozora.gr.jp/cards/000283/files/3334_15109.html,07tokaidono_maki
46621,茶話,"1926, 1926",1984,1926,新字旧仮名,https://www.aozora.gr.jp/cards/000150/card46621.html,150,薄田,泣菫,すすきだ,きゅうきん,Susukida,Kyukin,著者,1877-05-19,1945-10-09,https://www.aozora.gr.jp/cards/000150/files/46621_ruby_54713.zip,https://www.aozora.gr.jp/cards/000150/files/46621_54758.html,08chabanashi1926
3335,大菩薩峠,1918,1995,1976,新字新仮名,https://www.aozora.gr.jp/cards/000283/card3335.html,283,中里,介山,なかざと,かいざん,Nakazato,Kaizan,著者,1885-04-04,1944-04-28,https://www.aozora.gr.jp/cards/000283/files/3335_ruby_1858.zip,https://www.aozora.gr.jp/cards/000283/files/3335_15110.html,08shiranesanno_maki
2540,十二支考,"1921, 1921, 1921, 1921, 1921",1994,1951,新字新仮名,https://www.aozora.gr.jp/cards/000093/card2540.html,93,南方,熊楠,みなかた,くまぐす,Minakata,Kumagusu,著者,1867-05-18,1941-12-29,https://www.aozora.gr.jp/cards/000093/files/2540_ruby_34962.zip,https://www.aozora.gr.jp/cards/000093/files/2540_35098.html,08tori
2541,十二支考,"1922, 1922, 1922, 1922",1994,1951,新字新仮名,https://www.aozora.gr.jp/cards/000093/card2541.html,93,南方,熊楠,みなかた,くまぐす,Minakata,Kumagusu,著者,1867-05-18,1941-12-29,https://www.aozora.gr.jp/cards/000093/files/2541_ruby_34963.zip,https://www.aozora.gr.jp/cards/000093/files/2541_35099.html,09inu
4057,大菩薩峠,1918,1996,1976,新字新仮名,https://www.aozora.gr.jp/cards/000283/card4057.html,283,中里,介山,なかざと,かいざん,Nakazato,Kaizan,著者,1885-04-04,1944-04-28,https://www.aozora.gr.jp/cards/000283/files/4057_ruby_4048.zip,https://www.aozora.gr.jp/cards/000283/files/4057_15111.html,09joshitoshojinno_maki
2542,十二支考,"1923, 1923, 1923, 1923",1994,1951,新字新仮名,https://www.aozora.gr.jp/cards/000093/card2542.html,93,南方,熊楠,みなかた,くまぐす,Minakata,Kumagusu,著者,1867-05-18,1941-12-29,https://www.aozora.gr.jp/cards/000093/files/2542_ruby_35599.zip,https://www.aozora.gr.jp/cards/000093/files/2542_35938.html,10inoshishi
4058,大菩薩峠,1918,1996,1976,新字新仮名,https://www.aozora.gr.jp/cards/000283/card4058.html,283,中里,介山,なかざと,かいざん,Nakazato,Kaizan,著者,1885-04-04,1944-04-28,https://www.aozora.gr.jp/cards/000283/files/4058_ruby_4051.zip,https://www.aozora.gr.jp/cards/000283/files/4058_15112.html,10shichusodono_maki
48045,釘抜藤吉捕物覚書,1925,1970,,新字新仮名,https://www.aozora.gr.jp/cards/000290/card48045.html,290,林,不忘,はやし,ふぼう,Hayashi,Fubo,著者,1900-01-17,1935-06-29,https://www.aozora.gr.jp/cards/000290/files/48045_ruby_31596.zip,https://www.aozora.gr.jp/cards/000290/files/48045_31616.html,10ujino_chabako
50299,探検実記　地中の秘密,,1909,,旧字旧仮名,https://www.aozora.gr.jp/cards/000448/card50299.html,448,江見,水蔭,えみ,すいいん,Emi,Suiin,著者,1869-09-17,1934-11-03,https://www.aozora.gr.jp/cards/000448/files/50299_ruby_74023.zip,https://www.aozora.gr.jp/cards/000448/files/50299_74061.html,20omori_kaizukano_hakkutsu
46185,探検実記　地中の秘密,,1909,,旧字旧仮名,https://www.aozora.gr.jp/cards/000448/card46185.html,448,江見,水蔭,えみ,すいいん,Emi,Suiin,著者,1869-09-17,1934-11-03,https://www.aozora.gr.jp/cards/000448/files/46185_ruby_46106.zip,https://www.aozora.gr.jp/cards/000448/files/46185_47073.html,29oanasamano_tanken
49202,「ああしんど」,1911,2007,1911,新字新仮名,https://www.aozora.gr.jp/cards/001351/card49202.html,1351,池田,蕉園,いけだ,しょうえん,Ikeda,Shoen,著者,1886-05-13,1917-12-01,https://www.aozora.gr.jp/cards/001351/files/49202_ruby_32152.zip,https://www.aozora.gr.jp/cards/001351/files/49202_33049.html,aa_shindo
14,あばばばば,1923,1968,,新字旧仮名,https://www.aozora.gr.jp/cards/000879/card14.html,879,芥川,竜之介,あくたがわ,りゅうのすけ,Akutagawa,Ryunosuke,著者,1892-03-01,1927-07-24,https://www.aozora.gr.jp/cards/000879/files/14_ruby_1261.zip,https://www.aozora.gr.jp/cards/000879/files/14_14602.html,ababababa
163,煙草と悪魔,1916,1968,,新字旧仮名,https://www.aozora.gr.jp/cards/000879/card163.html,879,芥川,竜之介,あくたがわ,りゅうのすけ,Akutagawa,Ryunosuke,著者,1892-03-01,1927-07-24,https://www.aozora.gr.jp/cards/000879/files/163_ruby_529.zip,https://www.aozora.gr.jp/cards/000879/files/163_15142.html,abakoto_akuma
59397,田端に居た頃,1926,1976,1926,旧字旧仮名,https://www.aozora.gr.jp/cards/000067/card59397.html,67,萩原,朔太郎,はぎわら,さくたろう,Hagiwara,Sakutaro,著者,1886-11-01,1942-05-11,https://www.aozora.gr.jp/cards/000067/files/59397_ruby_70424.zip,https://www.aozora.gr.jp/cards/000067/files/59397_70482.html,abatani_itakoro
673,阿部一族,1913,1972,,新字新仮名,https://www.aozora.gr.jp/cards/000129/card673.html,129,森,鴎外,もり,おうがい,Mori,Ogai,著者,1862-02-17,1922-07-09,https://www.aozora.gr.jp/cards/000129/files/673_ruby_23254.zip,https://www.aozora.gr.jp/cards/000129/files/673_23255.html,abe_ichizoku
50404,旅,1899,1985,1975,新字旧仮名,https://www.aozora.gr.jp/cards/000305/card50404.html,305,正岡,子規,まさおか,しき,Masaoka,Shiki,著者,1867-10-14,1902-09-19,https://www.aozora.gr.jp/cards/000305/files/50404_ruby_38182.zip,https://www.aozora.gr.jp/cards/000305/files/50404_39085.html,abi
48913,旅から帰つて,1919,1995,1923,新字旧仮名,https://www.aozora.gr.jp/cards/000214/card48913.html,214,田山,花袋,たやま,かたい,Tayama,Katai,著者,1872-01-22,1930-05-13,https://www.aozora.gr.jp/cards/000214/files/48913_ruby_74370.zip,https://www.aozora.gr.jp/cards/000214/files/48913_74408.html,abikara_kaette
48913,旅から帰つて,1919,1995,1923,新字旧仮名,https://www.aozora.gr.jp/cards/000214/card48913.html,1416,田山,録弥,たやま,ろくや,Tayama,Rokuya,著者,1872-01-22,1930-05-13,https://www.aozora.gr.jp/cards/000214/files/48913_ruby_74370.zip,https://www.aozora.gr.jp/cards/000214/files/48913_74408.html,abikara_kaette
4627,旅日記,1908,1976,,新字旧仮名,https://www.aozora.gr.jp/cards/000006/card4627.html,6,二葉亭,四迷,ふたばてい,しめい,Futabatei,Shimei,著者,1864-04-04,1909-05-10,https://www.aozora.gr.jp/cards/000006/files/4627_ruby_17006.zip,https://www.aozora.gr.jp/cards/000006/files/4627_17128.html,abinikki
1682,旅日記から,"1920, 1921","1947, 1963",,新字新仮名,https://www.aozora.gr.jp/cards/000042/card1682.html,42,寺田,寅彦,てらだ,とらひこ,Terada,Torahiko,著者,1878-11-28,1935-12-31,https://www.aozora.gr.jp/cards/000042/files/1682_ruby_11011.zip,https://www.aozora.gr.jp/cards/000042/files/1682_11116.html,abinikki_kara
52739,足袋のこと,1924,2002,1924,新字旧仮名,https://www.aozora.gr.jp/cards/000183/card52739.html,183,牧野,信一,まきの,しんいち,Makino,Shin'ichi,著者,1896-11-12,1936-03-24,https://www.aozora.gr.jp/cards/000183/files/52739_txt_43386.zip,https://www.aozora.gr.jp/cards/000183/files/52739_43479.html,abino_koto
49584,旅の旅の旅,1892,2003,1892,新字新仮名,https://www.aozora.gr.jp/cards/000305/card49584.html,305,正岡,子規,まさおか,しき,Masaoka,Shiki,著者,1867-10-14,1902-09-19,https://www.aozora.gr.jp/cards/000305/files/49584_ruby_37391.zip,https://www.aozora.gr.jp/cards/000305/files/49584_38159.html,abino_tabino_tabi
50026,阿武隈川水源の仙境,,1922,,旧字旧仮名,https://www.aozora.gr.jp/cards/000237/card50026.html,237,大町,桂月,おおまち,けいげつ,Omachi,Keigetsu,著者,1869-03-06,1925-06-10,https://www.aozora.gr.jp/cards/000237/files/50026_ruby_66699.zip,https://www.aozora.gr.jp/cards/000237/files/50026_66750.html,abukumagawa_suigenno_senkyo
46716,虻のおれい,1925,1971,,新字新仮名,https://www.aozora.gr.jp/cards/000096/card46716.html,96,夢野,久作,ゆめの,きゅうさく,Yumeno,Kyusaku,著者,1889-01-04,1936-03-11,https://www.aozora.gr.jp/cards/000096/files/46716_ruby_27628.zip,https://www.aozora.gr.jp/cards/000096/files/46716_27674.html,abuno_orei
46716,虻のおれい,1925,1971,,新字新仮名,https://www.aozora.gr.jp/cards/000096/card46716.html,967,香倶土,三鳥,かぐつち,みどり,Kagutsuchi,Midori,著者,1889-01-04,1936-03-11,https://www.aozora.gr.jp/cards/000096/files/46716_ruby_27628.zip,https://www.aozora.gr.jp/cards/000096/files/46716_27674.html,abuno_orei
51949,油地獄,1891,1969,,新字新仮名,https://www.aozora.gr.jp/cards/000565/card51949.html,565,斎藤,緑雨,さいとう,りょくう,Saito,Ryokuu,著者,1868-01-24,1904-04-13,https://www.aozora.gr.jp/cards/000565/files/51949_ruby_57030.zip,https://www.aozora.gr.jp/cards/000565/files/51949_57072.html,aburajigoku
46580,「油地獄」を読む,1892,1969,,新字旧仮名,https://www.aozora.gr.jp/cards/000157/card46580.html,157,北村,透谷,きたむら,とうこく,Kitamura,Tokoku,著者,1868-12-29,1894-05-16,https://www.aozora.gr.jp/cards/000157/files/46580_ruby_28963.zip,https://www.aozora.gr.jp/cards/000157/files/46580_29495.html,aburajigokuo_yomu
